       x_coord        y_coord           Rho           Rho_Ref      %     Depth    Temp    Temp_Ref    Rho_cT     Rho_ref_cT  %_cT
      42.747757     2943.898397     1655.687550     1486.109450  11.4 1.602 4.064 3.728     1078.861199         955.879  12.9
      42.796157     2941.138747      753.012930      717.852500   4.9 4.361 6.182 6.003      530.538257         502.558   5.6
      62.286300     2938.885240      555.715260      420.698080  32.1 0.615 2.546 2.149      341.021187         253.988  34.3
      29.626383     2949.244347     2133.127340     1977.875700   7.8 2.656 4.893 4.623     1434.145002         1316.42   8.9
       9.074747     2955.202907     2612.582250     2500.304590   4.5 6.297 7.603 7.533     1933.511062         1846.02   4.7
      19.173490     2952.932853     1771.099000     1766.019640   0.3 4.367 6.186 6.008     1248.026381         1236.57   0.9
      25.384477     2951.868017     3527.738360     2870.375450  22.9 1.632 4.098 3.764     2301.667835         1848.79  24.5
       4.377973     2961.547063     5235.467330     5004.063130   4.6 2.553 4.838 4.561     3512.676474         3322.79   5.7
      64.924880     2937.439420      697.523980      621.613310  12.2 1.661 4.129 3.796      455.638844         400.885  13.7
      50.460703     2940.472530      851.694870      967.771650 -12.0 2.927 5.020 4.770      575.321954         647.674 -11.2
      78.258280     2935.537573     1045.525810      910.994510  14.8 3.062 5.229 4.977      711.710875         614.405  15.8
      50.902597     2941.029140     1243.424080     1366.016880  -9.0 2.371 4.728 4.439      830.864397         902.918  -8.0
      17.719057     2955.186013     1675.935060     1735.790170  -3.4 2.114 4.546 4.241     1112.241602         1138.73  -2.3
      79.911890     2934.295157      986.230750      935.356660   5.4 4.505 6.288 6.117      697.451396         657.481   6.1
      12.672597     2959.193963     4691.022860     3823.744760  22.7 0.806 2.912 2.528     2921.622104          2344.7  24.6
      10.170203     2955.360403     2597.446690     2497.536080   4.0 5.340 6.900 6.776     1876.672305         1796.74   4.4
      43.558990     2938.914067      462.785890      452.829850   2.2 6.586 7.815 7.761      344.949884         336.915   2.4
       8.153473     2955.624897     2663.264670     2554.230010   4.3 6.975 8.101 8.068     2004.154884         1920.04   4.4
      68.715480     2935.798300      513.573570      478.366970   7.4 3.302 5.404 5.166      351.854998         324.887   8.3
      25.609753     2951.576063     2953.150410     2496.195710  18.3 1.924 4.387 4.071     1948.150599         1626.94  19.7
      41.802593     2943.404960     1100.424890     1032.135670   6.6 2.695 4.913 4.646      740.390473         687.552   7.7
      38.001470     2944.808820     1478.737680     1354.883440   9.1 2.491 4.802 4.521      990.834199         898.328  10.3
       5.255023     2962.817040     5124.167840     4346.511770  17.9 1.283 3.669 3.314     3288.308456         2750.68  19.5
      58.650913     2935.202773      403.512960      418.671600  -3.6 5.797 7.236 7.138      294.929268         304.979  -3.3
      10.685667     2960.388703     5654.166990     5016.078150  12.7 0.311 1.884 1.466     3376.134022         2942.65  14.7
      60.297203     2938.394670      753.167930      728.947330   3.3 2.205 4.615 4.316      501.138494         479.567   4.5
      82.391810     2937.220750     1210.786060     1217.299080  -0.5 1.879 4.347 4.027      797.509628         792.079   0.7
      81.508990     2937.157180     1209.726960     1225.115610  -1.3 1.743 4.215 3.887      792.817568         792.869  -0.0
      46.284773     2941.696050     1375.381040     1315.583740   4.5 2.804 4.965 4.706      927.193145          878.35   5.6
      43.386217     2939.564837      525.960710      510.139780   3.1 5.935 7.337 7.247      385.758107         372.999   3.4
      49.828830     2940.171503      720.935510      808.317760 -10.8 3.428 5.498 5.267      495.598396           551.0 -10.1
       5.628193     2961.916077     3777.442630     3402.454890  11.0 1.384 3.803 3.454     2436.745389         2165.16  12.5
      14.372230     2955.691283     2893.841380     2664.063080   8.6 3.609 5.630 5.409     1998.906288         1825.48   9.5
      37.209937     2946.204230     2282.283930     2132.008670   7.0 1.896 4.362 4.044     1504.138743         1388.13   8.4
      60.543113     2936.410070      595.814450      608.066500  -2.0 4.190 6.056 5.868      417.910332         423.641  -1.4
      37.496253     2946.427633     2806.653720     2497.399430  12.4 1.672 4.142 3.810     1834.255285         1611.43  13.8
      73.335060     2936.950537      657.628030      676.037890  -2.7 1.349 3.758 3.407      423.484565         429.406  -1.4
      16.199123     2951.884687     2312.722870     2286.525100   1.1 6.215 7.543 7.468     1708.121527         1684.49   1.4
      64.575423     2937.228880      680.831990      630.487460   8.0 1.871 4.339 4.019      448.316230         410.123   9.3
      50.431557     2938.932427      468.616520      540.009260 -13.2 4.468 6.260 6.087      331.079892         379.186 -12.7
      25.947777     2953.256773     5000.046120     4175.800930  19.7 0.243 1.721 1.298     2965.168339         2432.15  21.9
      76.120907     2937.159130     1204.637060      995.612190  21.0 1.541 3.995 3.656      782.868801         638.574  22.6
       5.265367     2959.353697     3721.280180     3773.737500  -1.4 4.746 6.465 6.308     2648.136079         2670.63  -0.8
      64.173607     2937.373173      710.649890      651.744080   9.0 1.727 4.198 3.870      465.448031         421.514  10.4
      15.708130     2952.874347     2369.364570     2309.259190   2.6 5.826 7.257 7.160     1733.014158         1683.47   2.9
      14.764347     2955.389580     2740.260550     2545.221500   7.7 3.310 5.411 5.173     1877.821629         1729.05   8.6
      80.258673     2933.855203      984.429530      937.855110   5.0 4.945 6.610 6.464      704.125030         667.387   5.5
      10.404157     2956.564640     2841.086310     2765.571530   2.7 4.135 6.016 5.825     1989.921966          1923.8   3.4
      56.203903     2935.234287      445.909220      435.419070   2.4 6.366 7.653 7.587      330.568470         322.068   2.6
      38.268320     2943.281830      829.960550      766.887230   8.2 4.018 5.930 5.732      579.526929          531.69   9.0
      75.436947     2937.945487     1247.255970     1091.148750  14.3 0.555 2.423 2.022      761.548399         655.283  16.2
      49.169160     2940.484370      887.587780      919.955920  -3.5 3.116 5.268 5.019      605.065752         621.415  -2.6
      24.723353     2953.315020     5134.283000     3994.275080  28.5 0.985 3.221 2.848     3237.334035         2481.24  30.5
      30.758773     2948.556533     2149.846550     1990.618670   8.0 2.543 4.832 4.555     1442.128989         1321.51   9.1
      22.317300     2952.359487     1334.986110     1345.601420  -0.8 2.641 4.885 4.614      897.275424         895.298   0.2
      10.729303     2955.041853     2542.754920     2446.564050   3.9 5.658 7.134 7.028     1852.020535         1775.47   4.3
      72.765600     2932.181953      615.151720      595.572790   3.3 6.418 7.692 7.628      456.624735         441.145   3.5
      57.854030     2938.726217      563.651100      485.389660  16.1 2.274 4.664 4.368      375.723331         319.975  17.4
      41.894993     2942.918850      991.181910      937.835060   5.7 3.181 5.316 5.071      676.877229         634.706   6.6
      12.432407     2959.068907     4330.721530     3635.600430  19.1 0.931 3.132 2.755     2720.948486         2249.97  20.9
      73.458773     2937.262947      689.830960      676.173540   2.0 1.037 3.305 2.935      436.411024         421.515   3.5
      47.203023     2939.836680      667.486650      661.993060   0.8 4.263 6.110 5.926      469.080852         462.171   1.5
      25.856953     2952.974060     4806.195220     3984.088430  20.6 0.526 2.363 1.960     2927.369114         2386.47  22.7
      50.228603     2940.153267      722.163830      825.534150 -12.5 3.247 5.364 5.123      494.034116         559.772 -11.7
      39.591597     2945.124120     2498.961880     2314.841620   8.0 1.576 4.035 3.698     1626.536864         1487.16   9.4
      42.995280     2940.621730      673.211690      646.243730   4.2 4.878 6.562 6.412      480.700904         459.024   4.7
      52.121163     2941.159340     2039.109680     1836.730570  11.0 1.841 4.311 3.989     1341.262467         1193.37  12.4
       5.340457     2958.942377     3615.954310     3672.118850  -1.5 5.158 6.767 6.633     2600.476326         2628.55  -1.1
      39.935057     2943.748283     1135.213830     1123.375260   1.1 2.952 5.030 4.782      767.128442         752.147   2.0
      44.388370     2942.643613     1779.882070     1710.398490   4.1 2.456 4.781 4.498     1191.697174         1133.06   5.2
      12.404387     2958.714103     3800.861300     3394.805280  12.0 1.286 3.673 3.318     2439.491226         2148.75  13.5
      53.610057     2938.262317     1259.265390     1107.078350  13.7 4.238 6.091 5.906      884.365048         772.347  14.5
      37.735997     2943.207813      755.350920      698.297260   8.2 4.092 5.985 5.791      528.456050         485.156   8.9
      43.983640     2942.748053     1685.648150     1582.992740   6.5 2.352 4.716 4.426     1125.845630          1045.8   7.7
      50.021803     2938.547560      416.225700      482.793800 -13.8 4.852 6.543 6.391      297.005029          342.68 -13.3
      16.112657     2955.546787     2230.062310     2156.615940   3.4 3.153 5.295 5.049     1521.764318         1458.36   4.3
      66.916133     2937.809533      636.258520      534.187970  19.1 1.390 3.812 3.463      410.570034         340.049  20.7
       7.804680     2959.143760     2894.842810     2713.990150   6.7 3.456 5.518 5.288     1991.498408         1851.51   7.6
      10.553937     2960.137353     4806.808910     4327.335300  11.1 0.563 2.440 2.039     2936.965037         2600.64  12.9
      39.515020     2945.540090     3152.108010     2799.372200  12.6 1.160 3.494 3.131     2008.980566         1758.79  14.2
      57.740950     2939.081287      583.016640      495.149990  17.7 1.919 4.383 4.066      384.539467         322.661  19.2
       8.181750     2959.329247     2882.415160     2675.765930   7.7 3.271 5.382 5.142     1973.138028         1815.63   8.7
      67.137040     2937.546090      527.452700      473.665800  11.4 1.654 4.122 3.789      344.449742         305.382  12.8
      10.546943     2956.121463     2770.003130     2697.323920   2.7 4.579 6.342 6.175     1962.661142         1899.93   3.3
       0.145970     2965.859093    10775.719430     9174.013550  17.5 2.241 4.641 4.343     7176.769689         6041.86  18.8
      41.528957     2942.671267      856.212430      826.744700   3.6 3.429 5.498 5.267      588.596596         563.565   4.4
      10.605647     2954.433327     2474.796640     2370.920700   4.4 6.267 7.581 7.509     1830.157704         1749.07   4.6
      16.744593     2953.294707     2237.497380     2223.446500   0.6 4.805 6.508 6.354     1594.669105          1576.1   1.2
      19.013147     2953.860200     1623.597370     1607.879010   1.0 3.440 5.506 5.275     1116.459132         1096.39   1.8
      38.315747     2945.028237     1786.955250     1597.594120  11.9 2.272 4.662 4.367     1191.101337         1053.09  13.1
       0.123147     2964.348837     8767.121980     7871.289220  11.4 3.751 5.734 5.521     6078.761475         5415.73  12.2
       9.611767     2958.140620     2683.640420     2588.333390   3.7 3.359 5.447 5.212     1841.432509         1760.84   4.6
      58.054800     2939.317333      631.092690      526.009140  20.0 1.683 4.152 3.821      412.615551         339.556  21.5
      46.820950     2939.544340      576.361860      584.740090  -1.4 4.956 6.618 6.473      412.364627         416.232  -0.9
      12.067140     2958.661393     3767.950840     3357.034480  12.2 1.339 3.744 3.392     2425.051309         2131.07  13.8
      53.176793     2937.991063     1090.402690      985.386820  10.7 4.509 6.291 6.120      771.202534         692.728  11.3
      75.694527     2937.863007     1395.604380     1200.708340  16.2 0.637 2.591 2.195      857.982145         726.284  18.1
       0.130877     2963.953350     8536.047710     7754.863160  10.1 4.147 6.025 5.834     5980.491697         5396.19  10.8
       2.583193     2961.928480     7557.490170     7554.191650   0.0 2.972 5.038 4.791     5108.571015         5059.68   1.0
